#timestamp,#frame_is_ok,#U1,#current1,#activepow1
1732551034.703836367,true,226.9,3.3,747.2
1732551034.714177311,true,227.6,3.3,752.1
1732551034.723832039,true,227.6,3.3,752.1
1732551034.734090045,true,227.6,3.3,752.1
1732551034.744346122,true,226.9,3.3,747.3
1732551034.754090552,true,227.6,3.4,765.6
1732551034.764343382,true,227.6,3.4,765.6
1732551034.774010940,true,227.6,3.4,765.6
1732551034.784251231,true,226.9,3.4,760.7
1732551034.794008405,true,227.6,3.3,752.0
1732551034.804250589,true,227.6,3.3,752.0
1732551034.814000279,true,227.6,3.3,752.0
1732551034.824258785,true,226.9,3.3,747.2
1732551034.833918469,true,227.7,3.3,746.6
1732551034.844168167,true,227.7,3.3,746.6
1732551034.853842166,true,227.7,3.3,746.6
1732551034.864171767,true,227.7,3.3,746.6
1732551034.873842805,true,226.8,3.3,744.9
1732551034.884086802,true,227.5,3.3,749.7
1732551034.893834619,true,227.5,3.3,749.7
1732551034.904085605,true,227.5,3.3,749.7
1732551034.913826928,true,227.5,3.4,761.5
1732551034.924086325,true,226.8,3.4,756.7
1732551034.933755848,true,227.5,3.4,761.5
1732551034.944006079,true,227.5,3.4,761.5
1732551034.954259602,true,227.5,3.3,746.0
1732551034.964006462,true,227.5,3.3,746.0
1732551034.974258197,true,226.8,3.3,741.3
1732551034.984000057,true,227.5,3.3,746.0
1732551034.994171034,true,227.5,3.4,763.1
1732551035.003838119,true,227.5,3.4,763.1
1732551035.014168728,true,227.5,3.4,763.1
1732551035.023831065,true,227.5,3.4,763.1
1732551035.034163638,true,227.6,3.3,744.6
1732551035.043838919,true,226.9,3.3,739.8
1732551035.054090376,true,227.6,3.3,744.6
1732551035.063838813,true,227.6,3.3,744.6
1732551035.074089266,true,227.7,3.3,743.1
1732551035.084333892,true,227.0,3.3,738.3
1732551035.094087535,true,227.7,3.3,743.1
1732551035.103750034,true,227.0,3.3,738.3
1732551035.114006078,true,227.7,3.3,743.6
1732551035.124252935,true,227.7,3.3,743.6
1732551035.133997457,true,227.7,3.3,743.6
1732551035.144253774,true,226.9,3.3,738.9
1732551035.153909918,true,227.7,3.3,742.5
1732551035.164169655,true,227.7,3.3,742.5
1732551035.173837067,true,227.7,3.3,742.5
1732551035.184165609,true,227.0,3.3,737.7
1732551035.193829375,true,227.6,3.3,744.6
1732551035.204084826,true,227.6,3.3,744.6
1732551035.213829745,true,227.6,3.3,744.6
1732551035.224077583,true,227.6,3.3,744.6
1732551035.233834058,true,226.7,3.3,756.0
1732551035.244088849,true,227.4,3.4,760.8
1732551035.253753388,true,227.4,3.4,760.8
1732551035.264004217,true,227.4,3.4,760.8
1732551035.273753487,true,227.4,3.4,760.9
1732551035.283997587,true,227.4,3.4,760.9
1732551035.293745507,true,227.4,3.4,760.9
1732551035.303993788,true,226.7,3.3,756.0
1732551035.313672450,true,227.6,3.3,751.7
1732551035.323833023,true,227.6,3.3,751.7
1732551035.333658953,true,227.6,3.3,751.7
1732551035.343838767,true,227.6,3.3,751.7
1732551035.354171412,true,227.6,3.3,742.1
1732551035.363826031,true,226.9,3.3,737.3
1732551035.374089230,true,227.6,3.3,742.1
1732551035.383824558,true,227.6,3.3,742.1
1732551035.394088409,true,227.9,3.3,749.9
1732551035.403744345,true,227.1,3.3,745.1
1732551035.414081848,true,227.9,3.3,749.9
1732551035.423749287,true,227.9,3.3,749.9
1732551035.434000296,true,226.9,3.3,740.7
1732551035.443748784,true,227.6,3.3,745.4
1732551035.454005130,true,227.6,3.3,745.4
1732551035.464255943,true,227.6,3.3,745.4
1732551035.473912540,true,227.6,3.3,741.1
1732551035.484169796,true,226.8,3.3,736.4
1732551035.493824969,true,227.6,3.3,741.1
1732551035.504160985,true,227.6,3.3,741.1
1732551035.513836855,true,226.9,3.3,742.3
1732551035.524088939,true,227.6,3.3,747.0
1732551035.533837098,true,227.6,3.3,747.0
1732551035.544084716,true,226.9,3.3,742.3
1732551035.553829114,true,227.7,3.3,744.4
1732551035.564075220,true,227.7,3.3,744.4
1732551035.573748643,true,227.7,3.3,744.4
1732551035.584004632,true,227.7,3.3,744.4
1732551035.593740550,true,226.9,3.3,739.2
1732551035.604004680,true,227.6,3.3,743.9
1732551035.613745217,true,227.6,3.3,743.9
1732551035.624003699,true,226.9,3.3,739.2
1732551035.633664514,true,227.6,3.3,747.4
1732551035.643828452,true,227.6,3.3,747.4
1732551035.653663839,true,227.6,3.3,747.4
1732551035.663825751,true,227.6,3.3,747.4
1732551035.673664118,true,227.6,3.3,746.5
1732551035.683828272,true,227.6,3.3,746.5
1732551035.694080083,true,227.6,3.3,746.5
1732551035.703823406,true,226.8,3.3,741.7
1732551035.714087274,true,227.6,3.4,763.6
1732551035.723740311,true,227.6,3.4,763.6
1732551035.734075946,true,227.6,3.4,763.6
1732551035.743752109,true,226.9,3.4,758.8
1732551035.753999878,true,227.6,3.3,742.3
1732551035.763747420,true,227.6,3.3,742.3
1732551035.773995006,true,227.6,3.3,742.3
1732551035.783751696,true,227.6,3.3,742.3
1732551035.793920028,true,227.5,3.3,744.7
1732551035.803659688,true,226.8,3.3,740.0
1732551035.813838070,true,227.5,3.3,744.7
1732551035.824174247,true,227.5,3.3,744.7
1732551035.833834962,true,227.6,3.3,746.4
1732551035.844086516,true,226.8,3.3,741.6
1732551035.853823470,true,227.6,3.3,746.4
1732551035.863519342,true,227.6,3.3,746.4
1732551035.873836033,true,227.6,3.3,745.1
1732551035.884082921,true,227.6,3.3,745.1
1732551035.893743450,true,227.6,3.3,745.1
1732551035.903991093,true,226.9,3.3,740.4
1732551035.913747431,true,227.6,3.3,745.9
1732551035.924003748,true,227.6,3.3,745.9
1732551035.933740517,true,227.6,3.3,745.9
1732551035.944002720,true,226.9,3.3,741.2
1732551035.953658679,true,227.5,3.4,762.7
1732551035.963834356,true,227.5,3.4,762.7
1732551035.973663446,true,227.5,3.4,762.7
1732551035.983827939,true,227.5,3.4,762.7
1732551035.993668302,true,227.0,3.3,743.7
1732551036.003832072,true,227.7,3.3,748.5
1732551036.013655142,true,227.7,3.3,748.5
1732551036.023833879,true,227.7,3.3,748.5
1732551036.033660570,true,227.6,3.3,749.0
1732551036.043743261,true,226.9,3.3,744.2
1732551036.053518961,true,227.6,3.3,749.0
1732551036.063753055,true,227.6,3.3,749.0
1732551036.074003811,true,227.6,3.3,742.9
1732551036.083751983,true,226.9,3.3,738.2
1732551036.093995684,true,227.6,3.3,742.9
1732551036.103750790,true,227.6,3.3,742.9
1732551036.113906830,true,227.6,3.4,768.3
1732551036.123666672,true,226.9,3.4,763.4
1732551036.133834275,true,227.6,3.4,768.3
1732551036.143666149,true,227.6,3.4,768.3
1732551036.153829899,true,226.9,3.3,744.6
1732551036.163517336,true,227.6,3.3,749.4
1732551036.173830476,true,227.6,3.3,749.4
1732551036.184082103,true,227.6,3.3,749.4
1732551036.193822616,true,227.5,3.4,761.0
1732551036.203654170,true,226.8,3.4,756.1
1732551036.213750348,true,227.5,3.4,761.0
1732551036.223998171,true,227.5,3.4,761.0
1732551036.233745886,true,227.5,3.3,748.9
1732551036.243989658,true,226.8,3.3,744.1
1732551036.253745411,true,227.5,3.3,748.9
1732551036.264002210,true,227.5,3.3,748.9
1732551036.273658514,true,227.6,3.3,742.8
1732551036.283833811,true,227.6,3.3,742.8
1732551036.293670043,true,227.6,3.3,742.8
1732551036.303833737,true,226.9,3.3,738.1
1732551036.313661851,true,227.6,3.3,752.3
1732551036.323833683,true,227.6,3.3,752.3
1732551036.333517155,true,227.6,3.3,752.3
1732551036.343833414,true,226.9,3.3,747.5
1732551036.353516826,true,227.7,3.3,748.3
1732551036.363745214,true,227.7,3.3,748.3
1732551036.373516074,true,227.7,3.3,748.3
1732551036.383749755,true,226.9,3.3,743.6
1732551036.393517512,true,227.6,3.3,745.6
1732551036.403749192,true,227.6,3.3,745.6
1732551036.414000863,true,227.6,3.3,745.6
1732551036.423750390,true,226.9,3.3,740.9
1732551036.433913173,true,227.6,3.3,746.9
1732551036.443657912,true,227.6,3.3,746.9
1732551036.453831335,true,227.6,3.3,746.9
1732551036.463653552,true,226.9,3.3,742.2
1732551036.473829667,true,227.6,3.3,750.4
1732551036.483516843,true,227.6,3.3,750.4
1732551036.493833686,true,227.6,3.3,750.4
1732551036.503516028,true,227.6,3.3,750.4
1732551036.513828994,true,227.5,3.3,749.4
1732551036.523517313,true,226.7,3.3,744.6
1732551036.533749732,true,227.5,3.3,749.4
1732551036.543997212,true,227.5,3.3,749.4
1732551036.553741675,true,227.6,3.3,741.6
1732551036.563516782,true,226.9,3.3,736.9
1732551036.573745515,true,227.6,3.3,741.6
1732551036.583997241,true,227.6,3.3,741.6
1732551036.593665298,true,227.6,3.3,750.7
1732551036.603830619,true,227.6,3.3,750.7
1732551036.613664053,true,227.6,3.3,750.7
1732551036.623820882,true,226.8,3.3,745.9
1732551036.633660828,true,227.5,3.3,747.3
1732551036.643832376,true,227.5,3.3,747.3
1732551036.653518093,true,227.5,3.3,747.3
1732551036.663833642,true,226.8,3.3,742.5
1732551036.673515650,true,227.6,3.3,744.8
1732551036.683748012,true,227.6,3.3,744.8
1732551036.693515705,true,227.6,3.3,744.8
1732551036.703745464,true,226.9,3.3,740.0
1732551036.713516529,true,228.3,3.3,749.7
1732551036.723748598,true,226.9,3.3,740.1
1732551036.733515903,true,227.6,3.3,744.9
1732551036.743747603,true,227.6,3.3,744.9
1732551036.753911613,true,227.7,3.3,743.8
1732551036.763660858,true,227.7,3.3,743.8
1732551036.773413965,true,226.9,3.3,739.1
1732551036.783659566,true,227.7,3.3,743.8
1732551036.793408467,true,227.6,3.3,742.3
1732551036.803652537,true,227.6,3.3,742.3
1732551036.813324137,true,227.6,3.3,742.3
1732551036.823652996,true,227.6,3.3,742.3
1732551036.833328269,true,227.7,3.3,751.1
1732551036.843655637,true,226.9,3.3,746.3
1732551036.853735493,true,227.7,3.3,751.1
1732551036.863515391,true,227.7,3.3,751.1
1732551036.873745852,true,227.6,3.3,756.2
1732551036.883514864,true,226.8,3.3,751.4
1732551036.893743902,true,227.6,3.3,756.2
1732551036.903515184,true,227.6,3.3,756.2
1732551036.913659922,true,227.7,3.3,742.1
1732551036.923415778,true,227.0,3.3,737.4
1732551036.933664097,true,227.7,3.3,742.1
1732551036.943412754,true,227.7,3.3,742.1
1732551036.953663399,true,227.7,3.3,742.7
1732551036.963332024,true,227.0,3.3,738.0
1732551036.973656441,true,227.7,3.3,742.7
1732551036.983821469,true,227.7,3.3,742.7
1732551036.993656924,true,227.0,3.3,740.3
1732551037.003747014,true,227.7,3.3,745.0
1732551037.013514562,true,227.7,3.3,745.0
1732551037.023744498,true,227.7,3.3,745.0
1732551037.033514051,true,226.9,3.3,740.0
1732551037.043743387,true,227.6,3.3,744.8
1732551037.053514520,true,227.6,3.3,744.8
1732551037.063755461,true,227.6,3.3,744.8
1732551037.073428370,true,227.7,3.3,747.6
1732551037.083669776,true,226.9,3.3,742.8
1732551037.093417459,true,227.7,3.3,747.6
1732551037.103669033,true,227.7,3.3,747.6
1732551037.113339728,true,227.7,3.4,766.7
1732551037.123659097,true,227.0,3.4,761.9
1732551037.133335287,true,227.7,3.4,766.7
1732551037.143656815,true,227.7,3.4,766.7
1732551037.153836125,true,227.7,3.4,763.7
1732551037.163518766,true,227.7,3.4,763.7
1732551037.173751835,true,227.7,3.4,763.7
1732551037.183519426,true,227.0,3.4,758.8
1732551037.193751741,true,227.5,3.3,757.4
1732551037.203517855,true,227.5,3.3,757.4
1732551037.213748813,true,227.5,3.3,757.4
1732551037.223527264,true,227.5,3.3,757.4
1732551037.233664551,true,227.6,3.3,751.8
1732551037.243413059,true,226.8,3.3,747.0
1732551037.253662321,true,227.6,3.3,751.8
1732551037.263423269,true,227.6,3.3,751.8
1732551037.273666268,true,227.5,3.3,744.2
1732551037.283329405,true,226.8,3.3,739.5
1732551037.293657348,true,227.5,3.3,744.2
1732551037.303332938,true,227.5,3.3,744.2
1732551037.313519246,true,227.6,3.3,756.0
1732551037.323329314,true,227.6,3.3,756.0
1732551037.333513527,true,226.9,3.3,751.1
1732551037.343238317,true,227.6,3.3,756.0
1732551037.353515504,true,227.6,3.3,746.4
1732551037.363243668,true,227.6,3.3,746.4
1732551037.373514496,true,227.6,3.3,746.4
1732551037.383742873,true,226.9,3.3,741.6
1732551037.393411005,true,227.7,3.3,746.5
1732551037.403661601,true,227.7,3.3,746.5
1732551037.413420398,true,227.7,3.3,746.5
1732551037.423663256,true,227.0,3.3,741.7
1732551037.433331444,true,227.6,3.3,750.5
1732551037.443654563,true,227.6,3.3,750.5
1732551037.453321584,true,227.6,3.3,750.5
1732551037.463673960,true,227.6,3.3,750.5
1732551037.473333415,true,227.6,3.3,747.1
1732551037.483661465,true,226.9,3.3,742.3
1732551037.493244522,true,227.6,3.3,747.1
1732551037.503521536,true,227.6,3.3,747.1
1732551037.513748610,true,227.5,3.4,766.5
1732551037.523519960,true,226.8,3.4,761.6
1732551037.533248141,true,227.5,3.4,766.5
1732551037.543519706,true,227.5,3.4,766.5
1732551037.553160130,true,227.4,3.4,761.1
1732551037.563419306,true,227.4,3.4,761.1
1732551037.573660312,true,227.4,3.4,761.1
1732551037.583420672,true,226.7,3.4,756.3
1732551037.593660953,true,227.6,3.4,763.0
1732551037.603336141,true,227.6,3.4,763.0
1732551037.613650218,true,227.6,3.4,763.0
1732551037.623328390,true,226.9,3.4,758.1
1732551037.633662681,true,227.7,3.3,745.0
1732551037.643336533,true,227.7,3.3,745.0
1732551037.653523395,true,227.0,3.3,740.3
1732551037.663249715,true,227.7,3.3,745.0
1732551037.673522335,true,227.6,3.4,764.3
1732551037.683247577,true,226.9,3.4,759.4
1732551037.693520072,true,227.6,3.4,764.3
1732551037.703166385,true,227.6,3.4,764.3
1732551037.713424515,true,227.7,3.4,763.9
1732551037.723661023,true,227.7,3.4,763.9
1732551037.733418303,true,226.9,3.4,759.0
1732551037.743662336,true,227.7,3.4,763.9
1732551037.753429871,true,227.5,3.4,762.6
1732551037.763663610,true,227.5,3.4,762.6
1732551037.773333867,true,227.5,3.4,762.6
1732551037.783522293,true,226.7,3.4,757.8
1732551037.793329388,true,227.5,3.4,761.6
1732551037.803653643,true,227.5,3.4,761.6
1732551037.813249698,true,227.5,3.4,761.6
1732551037.823520770,true,227.5,3.4,761.6
1732551037.833248667,true,227.6,3.3,747.5
1732551037.843518215,true,226.9,3.3,742.7
1732551037.853246690,true,227.6,3.3,747.5
1732551037.863512546,true,227.6,3.3,747.5
1732551037.873156730,true,227.6,3.3,743.0
1732551037.883427878,true,227.6,3.3,743.0
1732551037.893157205,true,227.6,3.3,743.0
1732551037.903416134,true,226.9,3.3,738.3
1732551037.913156066,true,227.6,3.4,762.0
1732551037.923318644,true,227.6,3.4,762.0
1732551037.933650212,true,227.6,3.4,762.0
1732551037.943319698,true,226.9,3.4,757.1
1732551037.953646277,true,227.7,3.3,749.3
1732551037.963324693,true,227.7,3.3,749.3
1732551037.973510894,true,226.9,3.3,744.5
1732551037.983241012,true,227.7,3.3,749.3
1732551037.993512380,true,227.7,3.3,751.8
1732551038.003237217,true,227.7,3.3,751.8
1732551038.013512717,true,227.7,3.3,751.8
1732551038.023240036,true,226.9,3.3,747.0
1732551038.033412349,true,227.6,3.4,764.0
1732551038.043657164,true,227.6,3.4,764.0
1732551038.053408531,true,227.6,3.4,764.0
1732551038.063156006,true,226.9,3.4,759.1
1732551038.073403619,true,228.4,3.3,749.2
1732551038.083080476,true,226.9,3.3,739.7
1732551038.093331979,true,227.6,3.3,744.4
1732551038.103072376,true,227.6,3.3,744.4
1732551038.113323302,true,227.6,3.3,744.0
1732551038.123652738,true,226.9,3.3,739.2
1732551038.133249532,true,227.6,3.3,744.0
1732551038.143511275,true,227.6,3.3,744.0
1732551038.153241196,true,227.6,3.3,753.1
1732551038.163511799,true,227.6,3.3,753.1
1732551038.173242482,true,227.6,3.3,753.1
1732551038.183511918,true,226.9,3.3,748.3
1732551038.193158064,true,227.6,3.3,754.3
1732551038.203408548,true,227.6,3.3,754.3
1732551038.213152229,true,227.6,3.3,754.3
1732551038.223414970,true,227.6,3.3,754.3
1732551038.233156931,true,226.8,3.4,757.7
1732551038.243328143,true,227.6,3.4,762.6
1732551038.253072205,true,227.6,3.4,762.6
1732551038.263327806,true,227.6,3.4,762.6
1732551038.273510358,true,227.6,3.3,758.5
1732551038.283323053,true,226.8,3.3,753.6
1732551038.292985099,true,227.6,3.3,758.5
1732551038.303246589,true,227.6,3.3,758.5
1732551038.313511960,true,227.8,3.3,752.6
1732551038.323245858,true,227.1,3.3,747.8
1732551038.333516423,true,227.8,3.3,752.6
1732551038.343236789,true,227.8,3.3,752.6
1732551038.353414414,true,227.5,3.3,753.7
1732551038.363155574,true,226.8,3.3,748.9
1732551038.373407165,true,227.5,3.3,753.7
1732551038.383154844,true,227.5,3.3,753.7
1732551038.393411379,true,227.5,3.4,758.9
1732551038.403066990,true,227.5,3.4,758.9
1732551038.413326864,true,226.8,3.3,754.1
1732551038.423075024,true,227.5,3.4,758.9
1732551038.433322372,true,227.6,3.3,754.3
1732551038.443646397,true,227.6,3.3,754.3
1732551038.453238703,true,227.6,3.3,754.3
1732551038.462991369,true,226.9,3.3,749.5
1732551038.473235720,true,227.6,3.3,751.8
1732551038.483509844,true,227.6,3.3,751.8
1732551038.493239063,true,227.6,3.3,751.8
1732551038.503415430,true,226.8,3.3,747.0
1732551038.513154484,true,227.5,3.3,755.9
1732551038.523409696,true,227.5,3.3,755.9
1732551038.533155406,true,227.5,3.3,755.9
1732551038.543402118,true,227.5,3.3,755.9
1732551038.553078822,true,227.5,3.3,758.2
1732551038.563331054,true,227.5,3.3,758.2
1732551038.573075534,true,227.5,3.3,758.2
1732551038.583326326,true,226.7,3.3,753.4
1732551038.593070950,true,227.6,3.3,750.3
1732551038.603325708,true,227.6,3.3,750.3
1732551038.612986904,true,227.6,3.3,750.3
1732551038.623233812,true,226.8,3.3,745.5
1732551038.632992240,true,227.6,3.4,761.2
1732551038.643246718,true,227.6,3.4,761.2
1732551038.652994801,true,227.6,3.4,761.2
1732551038.663238891,true,227.6,3.4,761.2
1732551038.672822970,true,227.6,3.3,755.6
1732551038.683162178,true,226.9,3.3,750.8
1732551038.692827954,true,227.6,3.3,755.6
1732551038.703163309,true,227.6,3.3,755.6
1732551038.713413392,true,227.7,3.3,744.1
1732551038.723070403,true,227.0,3.3,739.4
1732551038.733329383,true,227.7,3.3,744.1
1732551038.743073982,true,227.7,3.3,744.1
1732551038.753321748,true,227.6,3.3,749.0
1732551038.763070966,true,226.9,3.3,744.2
1732551038.773238431,true,227.6,3.3,749.0
1732551038.782993941,true,227.6,3.3,749.0
1732551038.793237778,true,226.9,3.3,752.7
1732551038.802993924,true,227.6,3.3,757.5
1732551038.813241441,true,227.6,3.3,757.5
1732551038.822897121,true,227.6,3.3,757.5
1732551038.833161057,true,227.7,3.3,755.7
1732551038.842826002,true,226.9,3.3,750.9
1732551038.853164556,true,227.7,3.3,755.7
1732551038.863413757,true,227.7,3.3,755.7
1732551038.873153533,true,227.7,3.4,768.1
1732551038.883321797,true,226.9,3.4,763.2
1732551038.893066353,true,227.7,3.4,768.1
1732551038.903329017,true,227.7,3.4,768.1
1732551038.913069707,true,227.6,3.4,766.1
1732551038.923329237,true,226.8,3.4,761.2
1732551038.932993710,true,227.6,3.4,766.1
1732551038.943245890,true,227.6,3.4,766.1
1732551038.952982162,true,227.5,3.4,761.3
1732551038.963245395,true,227.5,3.4,761.3
1732551038.972992673,true,227.5,3.4,761.3
1732551038.983238070,true,226.8,3.4,756.4
1732551038.992826395,true,227.5,3.3,757.6
1732551039.003161425,true,227.5,3.3,757.6
1732551039.012817602,true,227.5,3.3,757.6
1732551039.023162304,true,227.5,3.3,757.6
1732551039.032814054,true,227.5,3.4,761.2
1732551039.043068415,true,226.8,3.3,756.4
1732551039.052818143,true,227.5,3.4,761.2
1732551039.063069473,true,227.5,3.4,761.2
1732551039.073325667,true,227.6,3.4,768.5
1732551039.083068154,true,227.6,3.4,768.5
1732551039.093236530,true,226.9,3.4,763.6
1732551039.102992701,true,227.6,3.4,768.5
1732551039.113232379,true,227.6,3.3,757.1
1732551039.122993517,true,227.6,3.3,757.1
1732551039.133242186,true,227.6,3.3,757.1
1732551039.142982411,true,226.8,3.3,752.3
1732551039.153160807,true,227.6,3.3,758.2
1732551039.162824252,true,227.6,3.3,758.2
1732551039.173161147,true,227.6,3.3,758.2
1732551039.182817191,true,227.6,3.3,758.2
1732551039.193072379,true,226.9,3.3,753.4
1732551039.202815159,true,227.6,3.3,758.2
1732551039.213076204,true,227.6,3.3,758.2
1732551039.222820558,true,227.6,3.3,758.2
1732551039.233076852,true,226.8,3.4,758.1
1732551039.242732925,true,227.5,3.4,763.0
1732551039.252988317,true,227.5,3.4,763.0
1732551039.263240918,true,227.5,3.4,763.0
1732551039.272984535,true,227.5,3.4,759.1
1732551039.283243969,true,226.7,3.3,754.2
1732551039.292988648,true,227.5,3.4,759.1
1732551039.303159319,true,227.5,3.4,759.1
1732551039.312812476,true,227.7,3.3,750.6
1732551039.323159791,true,226.9,3.3,745.8
1732551039.332819628,true,227.7,3.3,750.6
1732551039.343160340,true,227.7,3.3,750.6
1732551039.352825457,true,227.6,3.3,758.5
1732551039.363076776,true,226.9,3.3,753.6
1732551039.372812266,true,227.6,3.3,758.5
1732551039.383068263,true,227.6,3.3,758.5
1732551039.392739532,true,227.6,3.3,754.0
1732551039.403071583,true,227.6,3.3,754.0
1732551039.412742671,true,227.6,3.3,754.0
1732551039.422992349,true,226.9,3.3,749.2
1732551039.432736796,true,227.6,3.3,752.4
1732551039.442991379,true,227.6,3.3,752.4
1732551039.453235990,true,227.6,3.3,752.4
1732551039.462903556,true,226.9,3.3,747.6
1732551039.473155228,true,227.7,3.3,756.3
1732551039.482816693,true,227.7,3.3,756.3
1732551039.493159324,true,227.7,3.3,756.3
1732551039.502824021,true,227.7,3.3,756.3
1732551039.513159304,true,227.4,3.3,746.0
1732551039.522814815,true,226.7,3.3,741.3
1732551039.533067885,true,227.4,3.3,746.0
1732551039.542811498,true,227.4,3.3,746.0
1732551039.553072328,true,227.5,3.3,754.6
1732551039.562731483,true,227.5,3.3,754.6
1732551039.572982638,true,227.5,3.3,754.6
1732551039.582739477,true,226.8,3.3,749.8
1732551039.592991702,true,227.5,3.4,761.9
1732551039.603239051,true,227.5,3.4,761.9
1732551039.612986963,true,227.5,3.4,761.9
1732551039.622643127,true,226.8,3.4,757.0
1732551039.632819646,true,227.5,3.4,760.8
1732551039.643146366,true,227.5,3.4,760.8
1732551039.652823252,true,227.5,3.4,760.8
1732551039.663155804,true,226.8,3.3,755.9
1732551039.672824416,true,227.6,3.4,761.8
1732551039.683072119,true,227.6,3.4,761.8
1732551039.692815203,true,227.6,3.4,761.8
1732551039.703074768,true,227.6,3.4,761.8
1732551039.712739594,true,226.8,3.4,759.2
1732551039.723067439,true,227.6,3.4,764.0
1732551039.732740242,true,227.6,3.4,764.0
1732551039.742988009,true,227.6,3.4,764.0
1732551039.752731858,true,227.6,3.4,759.6
1732551039.762990959,true,226.9,3.3,754.7
1732551039.772739953,true,227.6,3.4,759.6
1732551039.782903153,true,227.6,3.4,759.6
1732551039.793159207,true,227.6,3.4,760.1
1732551039.802823286,true,226.9,3.3,755.3
1732551039.812656043,true,227.6,3.4,760.1
1732551039.822823301,true,227.6,3.4,760.1
1732551039.832506179,true,227.7,3.3,748.3
1732551039.842823040,true,227.7,3.3,748.3
1732551039.853074676,true,227.7,3.3,748.3
1732551039.862815366,true,226.9,3.3,743.5
1732551039.873066223,true,227.5,3.4,762.3
1732551039.882738798,true,227.5,3.4,762.3
1732551039.892987313,true,227.5,3.4,762.3
1732551039.902738155,true,227.5,3.4,762.3
1732551039.912991675,true,227.5,3.4,761.2
1732551039.922732330,true,226.8,3.3,756.3
1732551039.932990789,true,228.2,3.4,766.1
1732551039.942646848,true,226.8,3.3,756.3
1732551039.952822315,true,227.6,3.4,762.4
1732551039.962650629,true,227.6,3.4,762.4
1732551039.972810619,true,227.6,3.4,762.4
1732551039.982656406,true,226.8,3.4,757.6
1732551039.992818993,true,227.6,3.3,747.9
1732551040.002643340,true,227.6,3.3,747.9
1732551040.012818897,true,227.6,3.3,747.9
1732551040.023073928,true,227.6,3.3,747.9
1732551040.032737655,true,227.6,3.4,760.6
1732551040.043073395,true,226.9,3.3,755.7
1732551040.052730290,true,227.6,3.4,760.6
1732551040.062981744,true,227.6,3.4,760.6
1732551040.072734379,true,227.7,3.3,757.7
1732551040.082981420,true,227.0,3.3,752.9
1732551040.092734454,true,227.7,3.3,757.7
1732551040.102905745,true,227.7,3.3,757.7
1732551040.112653472,true,227.6,3.4,763.6
1732551040.122819119,true,226.8,3.4,758.7
1732551040.132655272,true,227.6,3.4,763.6
1732551040.142810707,true,226.8,3.4,758.7
1732551040.152646207,true,227.6,3.3,748.1
1732551040.162814544,true,227.6,3.3,748.1
1732551040.173065963,true,227.6,3.3,748.1
1732551040.182815722,true,226.8,3.3,743.4
1732551040.192648588,true,227.6,3.3,754.5
1732551040.202730595,true,227.6,3.3,754.5
1732551040.212976933,true,227.6,3.3,754.5
1732551040.222733388,true,226.9,3.3,749.7
1732551040.232988445,true,227.4,3.4,762.2
1732551040.242725683,true,227.4,3.4,762.2
1732551040.252989959,true,227.4,3.4,762.2
1732551040.262644922,true,227.4,3.4,762.2
1732551040.272810977,true,227.5,3.4,760.4
1732551040.282652960,true,227.5,3.4,760.4
1732551040.292821393,true,227.5,3.4,760.4
1732551040.302649376,true,227.5,3.4,760.4
1732551040.312813133,true,227.4,3.4,762.7
1732551040.322504216,true,227.4,3.4,762.7
1732551040.332820868,true,227.4,3.4,762.7
1732551040.342503153,true,226.7,3.4,757.9
1732551040.352732361,true,227.6,3.3,758.6
1732551040.362504708,true,227.6,3.3,758.6
1732551040.372738110,true,227.6,3.3,758.6
1732551040.382989123,true,226.9,3.3,753.8
1732551040.392724052,true,227.7,3.3,754.4
1732551040.402504312,true,227.0,3.3,749.6
1732551040.412737275,true,227.7,3.3,754.4
1732551040.422980366,true,227.7,3.3,754.4
1732551040.432649565,true,227.7,3.3,752.5
1732551040.442820753,true,226.9,3.3,747.7
1732551040.452652613,true,227.7,3.3,752.5
1732551040.462821286,true,227.7,3.3,752.5
1732551040.472503451,true,226.8,3.3,742.6
1732551040.482815760,true,227.6,3.3,747.3
1732551040.492504822,true,227.6,3.3,747.3
1732551040.502820785,true,227.6,3.3,747.3
1732551040.512503511,true,227.5,3.3,749.6
1732551040.522736463,true,226.8,3.3,744.8
1732551040.532502878,true,227.5,3.3,749.6
1732551040.542736250,true,227.5,3.3,749.6
1732551040.552505026,true,227.4,3.4,761.5
1732551040.562732301,true,227.4,3.4,761.5
1732551040.572505155,true,227.4,3.4,761.5
1732551040.582652626,true,227.4,3.4,761.5
1732551040.592807222,true,227.5,3.4,760.3
1732551040.602643460,true,227.5,3.4,760.3
1732551040.612405103,true,226.7,3.3,755.4
1732551040.622644835,true,227.5,3.4,760.3
1732551040.632808092,true,227.7,3.3,758.5
1732551040.642504138,true,227.7,3.3,758.5
1732551040.652819455,true,227.7,3.3,758.5
1732551040.662503160,true,226.9,3.3,753.6
1732551040.672732523,true,227.5,3.4,760.9
1732551040.682503240,true,227.5,3.4,760.9
1732551040.692731336,true,227.5,3.4,760.9
1732551040.702502974,true,226.8,3.3,756.0
1732551040.712735566,true,227.5,3.3,758.7
1732551040.722502923,true,227.5,3.3,758.7
1732551040.732731111,true,227.5,3.3,758.7
1732551040.742402105,true,226.8,3.3,753.9
1732551040.752643594,true,227.5,3.4,763.6
1732551040.762405855,true,227.5,3.4,763.6
